Timestamp,Arbitration_ID,DLC,Data,Class
0.13132025,220,8,DC 83 7F 00 00 F3 0F D9,Normal
0.132540375,329,8,D6 BC 80 8C 31 29 00 10,Normal
0.1339989,492,8,40 FE 0F 00 00 00 00 4C,Normal
0.13509275,356,8,00 00 00 80 09 00 00 00,Normal
0.135309125,366,7,16 4C 0A 16 14 00 01,Normal
0.135553275,367,8,00 00 00 00 00 00 18 0A,Normal
0.1357979,368,8,00 00 00 00 00 4E 0A 40,Normal
0.135966,164,4,00 08 18 8E,Normal
0.1362043,394,8,00 E0 08 00 FF 9B 17 F8,Normal
0.1364504,410,8,60 1B 68 00 01 00 00 10,Normal
0.13669065,130,8,FC 7F F8 7E 00 00 0D DA,Normal
0.136927,140,8,DC 7F 00 76 20 00 0D FD,Normal
0.1371653,38D,8,00 00 09 00 A0 7F FE B6,Normal
0.13740165,340,8,04 00 00 24 B6 01 16 11,Normal
0.137635575,420,8,F0 1E 80 C8 FC 4F 6A 00,Normal
0.137881675,391,8,00 00 00 00 00 00 0D 82,Normal
0.138119975,421,8,FE 07 00 FF E3 7F 00 34,Normal
0.138364125,389,8,00 00 00 30 00 00 94 00,Normal
0.1386068,361,8,02 00 00 00 02 0E 66 02,Normal
0.13877879999999998,436,4,00 00 00 00,Normal
0.1390171,48A,8,00 00 A1 41 02 03 20 DB,Normal
0.139251025,387,8,10 2B F5 B9 00 EE 05 00,Normal
0.139487375,251,8,0D 04 1D 68 00 0A 18 80,Normal
0.139692025,2B0,6,FA FF 00 07 FD 81,Normal
0.139938125,48C,8,4C 20 02 00 00 00 00 00,Normal
0.140102325,4F1,4,20 00 60 E1,Normal
0.140354275,4F4,8,00 00 00 00 00 00 00 00,Normal
0.140590625,260,8,05 16 0A 30 03 BE 5D 36,Normal
0.140836725,58B,8,11 00 00 00 00 00 00 00,Normal
0.141075025,153,8,20 80 10 FF 00 FF A0 4E,Normal
0.141315275,220,8,DF 83 7F 00 00 FD 0F E4,Normal
0.141487275,507,4,00 00 00 01,Normal
0.1425714,329,8,D6 BC 80 8C 31 29 00 10,Normal
0.1454417,356,8,00 00 00 80 09 00 00 00,Normal
0.145658075,366,7,16 4C 0A 16 14 00 01,Normal
0.145900275,367,8,00 00 00 00 00 00 17 0A,Normal
0.146066425,164,4,00 08 1A B4,Normal
0.146312525,368,8,00 00 00 00 00 4C 0A 40,Normal
0.146554725,386,8,00 C0 00 C0 00 40 00 80,Normal
0.1467974,130,8,00 80 EC 7E 00 00 0E BD,Normal
0.14703375,140,8,D0 7F 00 76 20 00 0E 61,Normal
0.14727205,340,8,04 00 00 24 C6 01 5E 11,Normal
0.14751815,412,8,80 00 40 05 00 02 00 00,Normal
0.14769845,453,5,00 5E 6E 00 BB,Normal
0.1479343,470,8,15 01 04 04 54 50 54 55,Normal
0.1481068,485,4,02 00 00 00,Normal
0.1483451,490,8,00 00 08 21 00 60 3C E3,Normal
0.14859315,50E,8,00 00 00 20 0A 00 00 00,Normal
0.148853375,568,8,00 00 00 8F 80 00 00 00,Normal
0.149390025,381,8,80 48 40 00 00 90 7A 05,Normal
0.1496259,251,8,0C 04 1E B3 00 09 08 80,Normal
0.149832025,2B0,6,F9 FF 00 07 FE 18,Normal
0.15047445,260,8,05 16 0A 30 03 BE 5D 09,Normal
0.150860475,47F,8,00 8C FF FA 00 78 00 4E,Normal
0.151100725,153,8,20 80 10 FF 00 FF B0 5E,Normal
0.151339025,220,8,DD 43 7F 00 00 FD 0F F2,Normal
0.152565,329,8,0F BC 80 8C 31 29 00 10,Normal
0.15514135,356,8,00 00 00 80 09 00 00 00,Normal
0.15535770000000002,366,7,16 4C 0A 16 14 00 01,Normal
0.1555999,367,8,00 00 00 00 00 00 15 0A,Normal
0.155846,368,8,00 00 00 00 00 4C 0A 40,Normal
0.15601410000000002,164,4,00 08 1C FA,Normal
0.1562563,394,8,00 00 08 00 FF 9B 15 F8,Normal
0.1565063,4CB,8,00 00 00 00 00 00 00 00,Normal
0.156749,130,8,00 80 D0 7E 00 00 0F 4D,Normal
0.156989725,140,8,D0 7F 00 76 20 00 0F 7C,Normal
0.15722755,340,8,04 00 00 24 D6 01 46 11,Normal
0.15746585,38D,8,00 00 09 00 A8 7F FE BA,Normal
0.1577139,483,8,0B 00 00 00 00 00 00 00,Normal
0.15795805,391,8,00 00 00 00 00 00 0E A5,Normal
0.15819635,420,8,00 1E 80 C8 FC 4F 6A 00,Normal
0.15844049999999998,361,8,02 00 00 00 02 0F 2A 02,Normal
0.15867879999999998,421,8,FE 07 00 FF E3 7F 00 25,Normal
0.1588469,4F1,4,00 00 60 F1,Normal
0.159093,50A,8,0A 00 00 00 00 00 00 00,Normal
0.1593352,389,8,00 00 00 30 00 00 85 00,Normal
0.159573975,251,8,0C 04 1F E1 00 0A 18 80,Normal
0.15977815,2B0,6,F9 FF 00 07 EF C8,Normal
0.160014025,50C,8,80 07 00 76 05 10 04 02,Normal
0.160240125,53B,8,41 4D 55 43 31 38 32 30,Normal
0.160486225,5A6,8,00 00 00 00 00 00 00 04,Normal
0.160720625,260,8,05 16 0A 30 03 BE 5D 18,Normal
0.160960875,153,8,20 80 10 FF 00 FF C0 6E,Normal
0.161199175,220,8,DC 03 7F 00 00 FF 0F 05,Normal
0.161437475,387,8,10 2B F5 B9 00 EF 06 00,Normal
0.16276145,329,8,0F BC 80 8C 31 29 00 10,Normal
0.165227625,356,8,00 00 00 80 09 00 00 00,Normal
0.165447875,366,7,16 4A 0A 16 14 00 01,Normal
0.165692525,367,8,00 00 00 00 00 00 11 0A,Normal
0.165862575,164,4,00 08 1E C0,Normal
0.166108675,368,8,00 00 00 00 00 4C 0A 40,Normal
0.166343075,470,8,15 41 01 04 54 50 54 59,Normal
0.16652335,453,5,00 5E 6E 00 AB,Normal
0.166768,130,8,F0 7F DC 7E 00 00 00 94,Normal
0.16700385,140,8,C8 7F 00 76 20 00 00 AC,Normal
0.1672524,4A9,8,00 00 00 00 00 00 00 00,Normal
0.16749070000000002,340,8,04 00 00 24 E6 01 6E 11,Normal
0.1677368,386,8,00 00 00 00 00 40 00 80,Normal
0.167979,53F,8,30 32 41 37 30 00 00 00,Normal
0.1693834,381,8,80 48 40 00 00 91 36 05,Normal
0.16962170000000001,251,8,0B 04 20 04 00 09 08 80,Normal
0.169827825,2B0,6,FA FF 00 07 20 F8,Normal
0.170558,260,8,05 16 0A 30 03 BE 5B 29,Normal
0.170862125,47F,8,00 8D FF FA 00 78 00 08,Normal
0.171104325,153,8,20 80 10 FF 00 FF D0 7E,Normal
0.171340675,220,8,D8 03 7F 00 00 FF 0F 11,Normal
0.172666575,329,8,0F BC 80 8C 31 29 00 10,Normal
0.175253175,356,8,00 00 00 80 09 00 00 00,Normal
0.175471475,366,7,16 52 0A 16 14 00 01,Normal
0.175717575,367,8,00 00 00 00 00 00 14 0A,Normal
0.175887625,164,4,00 08 00 AB,Normal
0.176131775,368,8,00 00 00 00 00 4A 0A 40,Normal
0.176370075,394,8,00 20 08 00 FF 9B 13 F8,Normal
0.176612775,130,8,F0 7F EC 7E 00 00 01 A6,Normal
0.176849125,140,8,C8 7F 00 76 20 00 01 B1,Normal
0.177084975,387,8,10 2B F5 B9 00 F0 07 00,Normal
0.177323275,340,8,04 00 00 24 F6 01 76 11,Normal
0.177565475,38D,8,00 00 09 00 B0 7F FE AE,Normal
0.177817925,391,8,00 00 00 00 00 00 00 03,Normal
0.178051825,420,8,10 1E 80 C8 FC 4F 6A 00,Normal
0.178290125,421,8,FE 07 00 FF E3 7F 00 16,Normal
0.178530375,361,8,02 00 00 00 02 00 89 02,Normal
0.178774525,389,8,00 00 00 30 00 00 76 00,Normal
0.179025025,479,8,38 00 00 00 00 00 00 00,Normal
0.179195075,4F1,4,00 00 60 01,Normal
0.179431425,251,8,0C 04 21 E0 00 09 08 80,Normal
0.17963315,2B0,6,FA FF 00 07 31 28,Normal
0.180527625,260,8,05 16 0A 30 03 BE 5B 38,Normal
0.18089560000000002,220,8,DA E3 7E 00 00 F7 0F 28,Normal
0.18113585,153,8,20 80 10 FF 00 FF E0 8E,Normal
0.18261825,329,8,0F BC 80 8C 31 29 00 10,Normal
0.1836385,492,8,40 FE 0F 00 00 00 00 00,Normal
0.185184775,356,8,00 00 00 80 09 00 00 00,Normal
0.185403075,366,7,16 52 0A 16 14 00 01,Normal
0.185647225,367,8,00 00 00 00 00 00 1A 0A,Normal
0.185891375,368,8,00 00 00 00 00 52 0A 40,Normal
0.186057525,164,4,00 08 02 91,Normal
0.186305575,386,8,00 40 00 00 00 40 00 80,Normal
0.186478075,436,4,00 00 00 00,Normal
0.18672075,130,8,18 80 FC 7E 00 00 02 A4,Normal
0.18695710000000001,140,8,C8 7F 00 77 20 00 02 0B,Normal
0.18713885,453,5,00 5E 6E 00 DB,Normal
0.18738155,340,8,04 00 00 24 06 01 FE 11,Normal
0.1876135,470,8,15 41 05 04 54 54 54 9D,Normal
0.18784985,484,8,08 E6 D2 62 00 7E 49 4C,Normal
0.18808815,48A,8,00 00 C1 41 02 03 20 85,Normal
0.18833035,541,8,03 04 21 00 00 00 00 04,Normal
0.1885828,4F4,8,00 00 00 00 00 00 00 00,Normal
0.1888289,58B,8,11 00 00 00 00 00 00 00,Normal
0.18938505,381,8,80 48 40 00 00 92 E2 05,Normal
0.1896175,251,8,0C 04 22 5E 00 09 08 80,Normal
0.189817775,2B0,6,F9 FF 00 07 32 B1,Normal
0.190459725,260,8,05 16 0A 30 03 BE 5B 0B,Normal
0.1908779,47F,8,00 8E FF FA 00 78 00 C2,Normal
0.19111815,153,8,20 80 10 FF 00 FF 00 AE,Normal
0.191350125,220,8,DC E3 7E 00 00 F7 0F 3A,Normal
0.19254635,329,8,0F BC 80 8C 31 29 00 10,Normal
0.195188525,356,8,00 00 00 80 09 00 00 00,Normal
0.195406825,366,7,16 52 0A 16 14 00 01,Normal
0.195651475,367,8,00 00 00 00 00 00 12 0A,Normal
0.195895625,368,8,00 00 00 00 00 52 0A 40,Normal
0.196063725,164,4,00 08 04 DF,Normal
0.196307875,394,8,00 40 08 00 FF 9B 11 F8,Normal
0.196542275,387,8,10 2B F5 B9 00 F1 08 00,Normal
0.196782525,130,8,0C 80 E0 7E 00 00 03 45,Normal
0.197016925,140,8,E8 7F 00 77 20 00 03 79,Normal
0.197253275,38D,8,00 00 09 00 B8 7F FE A2,Normal
0.197491575,340,8,04 00 00 24 16 01 E6 11,Normal
0.197735225,391,8,00 00 00 00 00 00 01 1E,Normal
0.197971575,420,8,20 1E 80 C8 FC 4F 6A 00,Normal
0.198209875,421,8,FE 07 00 FF E3 7F 00 07,Normal
0.198450125,361,8,02 00 00 00 02 01 C5 02,Normal
0.198694275,389,8,00 00 00 30 00 00 67 00,Normal
0.198866775,485,4,02 00 00 00,Normal
0.199108975,490,8,00 00 08 21 00 70 3C 57,Normal
0.199343375,495,8,00 00 6E 3A 5D 02 7D 4C,Normal
0.199579725,251,8,0A 04 23 FA 00 08 E8 7F,Normal
0.1997795,2B0,6,F9 FF 00 07 23 61,Normal
0.19994565,4F1,4,20 00 60 11,Normal
0.2001942,500,8,01 06 00 00 08 00 07 DC,Normal
0.20044225,5BE,8,04 00 00 03 00 00 00 00,Normal
0.2006786,260,8,05 16 0A 30 03 BE 5B 1A,Normal
0.2009164,153,8,20 80 10 FF 00 FF 10 BE,Normal
0.20115275,220,8,DE E3 7E 00 00 0B 10 43,Normal
0.2026727,329,8,0F BC 80 8C 31 29 00 10,Normal
0.205491325,356,8,00 00 00 80 09 00 00 00,Normal
0.2057072,366,7,16 5A 0A 16 14 00 01,Normal
0.20587385,164,4,00 08 06 E5,Normal
0.20611555,367,8,00 00 00 00 00 00 13 0A,Normal
0.20636020000000002,368,8,00 00 00 00 00 52 0A 40,Normal
0.20660435,386,8,00 80 00 00 00 40 00 80,Normal
0.206845075,130,8,EC 7F CC 7E 00 00 04 0C,Normal
0.20708095,140,8,C0 7F 00 77 20 00 04 97,Normal
0.20731729999999998,340,8,04 00 00 24 26 01 CE 11,Normal
0.20755949999999998,42D,8,00 00 00 00 00 D0 07 FA,Normal
0.207739775,453,5,00 5E 6E 00 CB,Normal
0.207976125,470,8,15 41 01 04 50 50 54 61,Normal
0.208224175,53E,8,00 00 00 00 08 84 00 00,Normal
0.20938629999999997,381,8,80 40 40 00 00 93 A4 05,Normal
0.20962265,251,8,0B 04 24 3E 00 08 08 80,Normal
0.209822925,2B0,6,F9 FF 00 07 54 6B,Normal
0.210466825,260,8,05 16 0A 30 03 BE 5B 29,Normal
0.210866975,47F,8,00 8F FF FA 00 78 00 84,Normal
0.211107225,153,8,20 80 10 FF 00 FF 20 CE,Normal
0.211343575,220,8,DA 63 7F 00 00 05 10 58,Normal
0.212529575,329,8,4A BC 80 8C 31 29 00 10,Normal
0.215187825,356,8,00 00 00 80 09 00 00 00,Normal
0.215404175,366,7,16 5A 0A 16 14 00 01,Normal
0.215648325,367,8,00 00 00 00 00 00 12 0A,Normal
0.215892475,368,8,00 00 00 00 00 5A 0A 40,Normal
0.216059125,164,4,00 08 08 43,Normal
0.216313025,7F,8,00 00 00 00 00 00 00 00,Normal
0.216549375,387,8,10 2B F5 B9 00 F2 09 00,Normal
0.216785725,130,8,DC 7F D4 7E 00 00 05 5E,Normal
0.217022075,140,8,E4 7F 00 76 20 00 05 11,Normal
0.217260375,340,8,04 00 00 24 36 01 D6 11,Normal
0.217498675,38D,8,00 00 09 00 C0 7F FE E6,Normal
0.217740875,394,8,00 60 08 00 FF 9B 1F F8,Normal
0.217985025,391,8,00 00 00 00 00 00 02 39,Normal
0.218220875,420,8,30 1E 80 C8 FC 4F 6A 00,Normal
0.218461625,361,8,02 00 00 00 02 02 11 02,Normal
0.218701375,421,8,FE 07 00 FF E3 7F 00 F8,Normal
0.218945525,389,8,00 00 00 30 00 00 58 00,Normal
0.219112175,4F1,4,20 00 60 21,Normal
0.219364125,520,8,00 00 00 00 00 00 00 00,Normal
0.219602425,251,8,0B 04 25 72 00 08 F8 7F,Normal
0.21980270000000002,2B0,6,F9 FF 00 07 45 BB,Normal
0.220699125,260,8,05 16 0A 30 03 BE 5D 36,Normal
0.220935475,153,8,20 80 10 FF 00 FF 30 DE,Normal
0.221169375,220,8,D8 C3 7E 00 00 F5 0F 64,Normal
0.2228034,329,8,4A BC 80 8C 31 29 00 10,Normal
0.223929925,593,6,00 00 FF FF FF FF,Normal
0.225253875,356,8,00 00 00 80 09 00 00 00,Normal
0.22547025,366,7,16 58 0A 16 16 00 01,Normal
0.22571439999999998,367,8,00 00 00 00 00 00 12 0A,Normal
0.225881025,164,4,00 08 0A 79,Normal
0.226125175,368,8,00 00 00 00 00 5A 0A 40,Normal
0.226369325,386,8,00 C0 00 00 00 40 00 80,Normal
0.226551575,453,5,00 5E 6E 00 FB,Normal
0.226789875,130,8,F4 7F D0 7E 00 00 06 71,Normal
0.227028175,140,8,D0 7F 00 77 20 00 06 14,Normal
0.227262575,470,8,15 41 05 04 54 50 54 65,Normal
0.227498925,340,8,04 00 00 24 46 01 9E 11,Normal
0.229384975,381,8,80 48 40 00 00 94 57 05,Normal
0.229619375,251,8,0B 04 26 65 00 09 08 80,Normal
0.2298216,2B0,6,F9 FF 00 07 76 D6,Normal
0.230473775,260,8,05 16 0A 30 03 BE 5D 09,Normal
0.23084615,47F,8,00 90 FF FA 00 78 00 55,Normal
0.23108589999999998,153,8,20 80 10 FF 00 FF 40 EE,Normal
0.2313203,220,8,D9 63 7F 00 00 ED 0F 7E,Normal
0.232554575,329,8,4A BC 80 8C 31 29 00 10,Normal
0.23398870000000002,492,8,40 FE 0F 00 00 00 00 C4,Normal
0.235134725,356,8,00 00 00 80 09 00 00 00,Normal
0.2353511,366,7,16 58 0A 16 16 00 01,Normal
0.23559525,367,8,00 00 00 00 00 00 18 0A,Normal
0.235841825,368,8,00 00 00 00 00 58 0A 40,Normal
0.236009925,164,4,00 08 0C 37,Normal
0.236252125,394,8,00 80 08 00 FF 9B 1D F8,Normal
0.236424125,436,4,00 00 00 00,Normal
0.236662925,130,8,E8 7F D0 7E 00 00 07 6E,Normal
0.236901225,140,8,C0 7F 00 76 20 00 07 2D,Normal
0.237133175,387,8,10 2B F5 B9 00 F3 0A 00,Normal
0.237371975,340,8,04 00 00 24 56 01 86 11,Normal
0.237607825,38D,8,00 00 09 00 C8 7F FE EA,Normal
0.237851975,391,8,00 00 00 00 00 00 03 24,Normal
0.238084425,420,8,40 1E 80 C8 FC 4F 6A 00,Normal
0.23832029999999998,421,8,FE 07 00 FF E3 7F 00 E9,Normal
0.238561025,361,8,02 00 00 00 02 03 5D 02,Normal
0.23880275,389,8,00 00 00 30 00 00 49 00,Normal
0.239053225,454,8,0D 00 00 00 00 00 00 00,Normal
0.239291525,48A,8,00 00 E1 41 02 03 20 44,Normal
0.239527875,251,8,0B 04 27 80 00 08 08 80,Normal
0.2397301,2B0,6,F9 FF 00 07 67 06,Normal
0.239895775,4F1,4,00 00 60 31,Normal
0.2401482,4F4,8,00 00 00 00 00 00 00 00,Normal
0.24039235,563,8,C0 03 00 00 00 00 05 01,Normal
0.240626275,260,8,05 16 0A 30 03 BE 5D 18,Normal
0.24087285,58B,8,11 00 00 00 00 00 00 00,Normal
0.24111115,153,8,20 80 10 FF 00 FF 50 FE,Normal
0.241348975,220,8,D8 03 7F 00 00 F9 0F 8B,Normal
0.24152145,507,4,00 00 00 01,Normal
0.2425656,329,8,4A BC 80 8C 31 29 00 10,Normal
0.24536375,356,8,00 00 00 80 09 00 00 00,Normal
0.245580125,366,7,16 58 0A 16 16 00 01,Normal
0.245822325,367,8,00 00 00 00 00 00 13 0A,Normal
0.245990425,164,4,00 08 0E 0D,Normal
0.246236525,368,8,00 00 00 00 00 58 0A 40,Normal
0.2464831,386,8,00 00 00 40 00 40 00 80,Normal
0.2467214,130,8,04 80 D4 7E 00 00 08 C2,Normal
0.24695970000000003,140,8,E4 7F 00 77 20 00 08 0D,Normal
0.24713805,453,5,00 5E 6E 00 EB,Normal
0.24737635,340,8,04 00 00 24 66 01 AE 11,Normal
0.24761075,470,8,15 01 04 04 54 50 54 69,Normal
0.247783225,485,4,02 00 00 00,Normal
0.24802105,490,8,00 00 08 21 00 80 3C B5,Normal
0.24826715,568,8,00 00 00 8E 80 00 00 00,Normal
0.24850740000000002,57F,8,69 00 00 01 00 EF 00 02,Normal
0.249386275,381,8,80 40 40 00 00 95 11 05,Normal
0.249622125,251,8,0A 04 28 A1 00 08 08 80,Normal
0.24982435,2B0,6,FA FF 00 07 A8 36,Normal
0.250500425,260,8,05 16 0A 30 03 BE 5D 27,Normal
0.25086695,47F,8,00 91 FF FA 00 78 00 13,Normal
0.25110525,153,8,20 80 10 FF 00 FF 60 0E,Normal
0.2513411,220,8,D8 C3 7E 00 00 F3 0F 92,Normal
0.252581225,329,8,4A BC 80 8C 31 29 00 10,Normal
0.255145875,356,8,00 00 00 80 09 00 00 00,Normal
0.25536175,366,7,16 58 0A 16 16 00 01,Normal
0.2556059,367,8,00 00 00 00 00 00 12 0A,Normal
0.255852475,368,8,00 00 00 00 00 58 0A 40,Normal
0.256092725,394,8,00 A0 08 00 FF 9B 1B F8,Normal
0.256262775,164,4,00 08 10 66,Normal
0.256499125,387,8,10 2B F5 B9 00 F4 0B 00,Normal
0.256743775,130,8,F8 7F E0 7E 00 00 09 5E,Normal
0.256977675,140,8,DC 7F 00 76 20 00 09 89,Normal
0.257219875,38D,8,00 00 09 00 D0 7F FE FE,Normal
0.257458675,340,8,04 00 00 24 76 01 B6 11,Normal
0.257708675,391,8,00 00 00 00 00 00 04 77,Normal
0.257944525,420,8,50 1E 80 C8 FC 4F 6A 00,Normal
0.258180875,421,8,FE 07 00 FF E3 7F 00 DA,Normal
0.258423075,361,8,02 00 00 00 02 04 A4 02,Normal
0.258669175,389,8,00 00 00 30 00 00 3A 00,Normal
0.258901625,484,8,0C E6 D2 62 00 7E 49 4C,Normal
0.259069725,4F1,4,20 00 60 41,Normal
0.259308025,50C,8,80 07 00 76 05 10 04 12,Normal
0.25954195,251,8,0B 04 29 96 00 08 08 80,Normal
0.259744175,2B0,6,F9 FF 00 07 89 12,Normal
0.259988325,52A,8,00 00 00 00 02 00 00 74,Normal
0.260236375,5CD,8,00 00 00 00 00 00 00 00,Normal
0.260696475,260,8,05 16 0B 30 03 BE 5D 35,Normal
0.260934775,153,8,20 80 10 FF 00 FF 70 1E,Normal
0.26117260000000003,220,8,D9 63 7F 00 00 01 10 A5,Normal
0.262769075,329,8,4A BC 80 8C 31 29 00 10,Normal
0.265345425,356,8,00 00 00 80 09 00 00 00,Normal
0.2655613,366,7,16 5C 0A 16 16 00 01,Normal
0.265807875,367,8,00 00 00 00 00 00 16 0A,Normal
0.265974025,164,4,00 08 12 5C,Normal
0.266220125,368,8,00 00 00 00 00 58 0A 40,Normal
0.266466225,386,8,00 40 00 40 00 40 00 80,Normal
0.266708925,130,8,E4 7F E8 7E 00 00 0A 0C,Normal
0.266945275,140,8,CC 7F 00 76 20 00 0A 17,Normal
0.2671275,453,5,00 5E 6E 00 1B,Normal
0.26736775,340,8,04 00 00 24 86 01 3E 11,Normal
0.26760215,470,8,15 41 01 04 54 50 54 AD,Normal
