Timestamp,Arbitration_ID,DLC,Data,Class
6896.251392000001,572,8,00 00 00 00 00 00 00 00,Normal
6896.251705,492,8,40 fe 0f 00 00 00 00 c4,Normal
6896.251945,251,8,03 04 d7 ce 00 02 08 80,Normal
6896.2521449999995,2b0,6,76 ff 00 07 17 00,Normal
6896.252385,381,8,80 10 40 00 00 ec 68 05,Normal
6896.253002,130,8,ec 7f 74 7e 00 00 0b cc,Normal
6896.253242000001,140,8,e4 80 00 78 20 00 0b 4b,Normal
6896.253482000001,153,8,20 80 10 ff 00 ff 40 ee,Normal
6896.253721,220,8,ce 83 83 00 00 f7 0f 03,Normal
6896.257162000001,391,8,00 00 00 00 00 00 0d 82,Normal
6896.257397999999,340,8,00 00 00 24 76 01 45 30,Normal
6896.257637999999,361,8,03 00 00 00 02 0e 3b 02,Normal
6896.257804,4f1,4,20 00 60 11,Normal
6896.257982000001,164,4,00 08 18 8e,Normal
6896.258966,356,8,00 00 00 80 0b 00 00 00,Normal
6896.259182,366,7,17 4a 0a 17 16 00 01,Normal
6896.259432999999,367,8,00 00 00 00 00 00 0f 0a,Normal
6896.259677,368,8,00 00 00 00 00 4a 0a 40,Normal
6896.259917,260,8,05 17 00 30 00 be 5f 12,Normal
6896.260144999999,329,8,84 b7 81 8c 31 28 00 10,Normal
6896.260393999999,386,8,00 40 00 00 00 40 00 80,Normal
6896.260574,453,5,00 4d 52 00 b4,Normal
6896.260807999999,470,8,15 01 04 04 54 50 54 b9,Normal
6896.26106,559,8,00 00 00 00 00 00 00 00,Normal
6896.2618170000005,251,8,03 04 d8 b2 00 02 08 80,Normal
6896.262022999999,2b0,6,76 ff 00 07 e8 c4,Normal
6896.263016,130,8,fc 7f 88 7e 00 00 0c 77,Normal
6896.263256,140,8,d0 80 00 78 20 00 0c a7,Normal
6896.263494,153,8,20 80 10 ff 00 ff 50 fe,Normal
6896.263726,220,8,ce 23 83 00 00 f1 0f 1d,Normal
6896.263971,47f,8,00 46 ff fa 00 78 00 38,Normal
6896.266529,593,6,00 00 ff ff ff ff,Normal
6896.267105000001,38d,8,00 00 49 00 c8 7f fe 75,Normal
6896.267341,420,8,50 1e 80 c8 fc 4f 6a 00,Normal
6896.267579,340,8,00 00 00 24 86 01 cd 30,Normal
6896.2678160000005,421,8,fe 07 00 ff e3 7f 00 e9,Normal
6896.268058,389,8,00 00 00 30 00 00 49 00,Normal
6896.2682239999995,164,4,00 08 1a b4,Normal
6896.268467999999,394,8,00 40 08 00 ff 9b 11 f8,Normal
6896.268641,485,4,02 00 00 00,Normal
6896.268883,490,8,00 00 08 21 00 70 3c 57,Normal
6896.269121,260,8,05 17 00 30 00 be 5f 21,Normal
6896.269367000001,356,8,00 00 00 80 0b 00 00 00,Normal
6896.269585,366,7,17 42 0a 17 16 00 01,Normal
6896.269832,367,8,00 00 00 00 00 00 0a 0a,Normal
6896.270078,368,8,00 00 00 00 00 42 0a 40,Normal
6896.27025,436,4,00 00 00 00,Normal
6896.27048,329,8,d6 b7 81 8c 31 28 00 10,Normal
6896.270713,387,8,bd 4f 97 63 00 09 03 00,Normal
6896.270955,410,8,50 1a 68 00 02 00 00 20,Normal
6896.271761,381,8,80 10 40 00 00 ed 24 05,Normal
6896.271999,251,8,02 04 d9 85 00 02 08 80,Normal
6896.272204,2b0,6,76 ff 00 07 f9 14,Normal
6896.273022000001,130,8,00 80 84 7e 00 00 0d b3,Normal
6896.2732670000005,140,8,e8 80 00 78 20 00 0d be,Normal
6896.273505,153,8,20 80 10 ff 00 ff 60 0e,Normal
6896.273737,220,8,cd 63 83 00 00 f5 0f 2e,Normal
6896.277061000001,391,8,00 00 00 00 00 00 0e a5,Normal
6896.2772270000005,4f1,4,20 00 60 21,Normal
6896.277472999999,361,8,03 00 00 00 02 0f 77 02,Normal
6896.277709,340,8,00 00 00 24 96 01 d5 30,Normal
6896.27797,164,4,00 08 1c fa,Normal
6896.278977999999,356,8,00 00 00 80 0b 00 00 00,Normal
6896.279216,260,8,05 17 00 30 00 be 61 3d,Normal
6896.279433999999,366,7,17 42 0a 17 16 00 01,Normal
6896.27968,367,8,00 00 00 00 00 00 0a 0a,Normal
6896.2799270000005,368,8,00 00 00 00 00 42 0a 40,Normal
6896.280169,412,8,40 00 80 05 00 02 00 00,Normal
6896.280399,329,8,d6 b7 81 8c 31 28 00 10,Normal
6896.280642999999,386,8,00 80 00 00 00 40 00 80,Normal
6896.280822000001,453,5,00 4d 52 00 a4,Normal
6896.281058,470,8,15 41 01 04 54 50 54 fd,Normal
6896.281306,50e,8,00 00 00 20 0a 00 00 00,Normal
6896.281568,568,8,00 00 00 8d 80 00 00 00,Normal
6896.281823,251,8,02 04 da 3b 00 02 08 80,Normal
6896.282025,2b0,6,76 ff 00 07 ca 79,Normal
6896.283032,130,8,f4 7f 88 7e 00 00 0e 9f,Normal
6896.283272000001,140,8,d8 80 00 78 20 00 0e 4f,Normal
6896.28351,153,8,20 80 10 ff 00 ff 70 1e,Normal
6896.283749,220,8,cf 03 83 00 00 fd 0f 38,Normal
6896.283995,47f,8,00 47 ff fa 00 78 00 7e,Normal
6896.285387,48a,8,00 00 21 41 02 03 20 f8,Normal
6896.286177,58b,8,11 00 00 00 00 00 00 00,Normal
6896.287111000001,38d,8,00 00 49 00 d0 7f fe 61,Normal
6896.287359,483,8,13 00 00 00 00 00 00 00,Normal
6896.2876,340,8,00 00 00 24 a6 01 fd 30,Normal
6896.287834,420,8,60 1e 80 c8 fc 4f 6a 00,Normal
6896.288004,164,4,00 08 1e c0,Normal
6896.288246,394,8,00 60 08 00 ff 9b 1f f8,Normal
6896.288482000001,421,8,fe 07 00 ff e3 7f 00 da,Normal
6896.2887279999995,48c,8,4c 20 02 00 00 00 00 00,Normal
6896.288967,260,8,05 17 00 30 00 be 61 00,Normal
6896.289218999999,4f4,8,00 00 00 00 00 00 00 00,Normal
6896.289465,356,8,00 00 00 80 0b 00 00 00,Normal
6896.289685,366,7,17 3e 0a 17 16 00 01,Normal
6896.28993,367,8,00 00 00 00 00 00 0b 0a,Normal
6896.29018,368,8,00 00 00 00 00 3e 0a 40,Normal
6896.290414,387,8,bd 4f 97 63 00 0a 04 00,Normal
6896.290644,329,8,d6 b7 81 8c 31 29 00 10,Normal
6896.290894999999,4cb,8,08 00 00 00 00 00 00 00,Normal
6896.291141,50a,8,0a 00 00 00 00 00 00 00,Normal
6896.291387,389,8,00 00 00 30 00 00 3a 00,Normal
6896.291613,53b,8,41 4d 55 43 31 38 32 30,Normal
6896.29185,251,8,03 04 db 0c 00 02 08 80,Normal
6896.29205,2b0,6,76 ff 00 07 db a9,Normal
6896.29229,381,8,80 10 40 00 00 ee f0 05,Normal
6896.292536,5a6,8,00 00 00 00 00 00 00 04,Normal
6896.293041,130,8,fc 7f 64 7e 00 00 0f ef,Normal
6896.293281,140,8,fc 80 00 78 20 00 0f 54,Normal
6896.293519,153,8,20 80 10 ff 00 ff 80 2e,Normal
6896.293753,220,8,cf 63 83 00 00 ff 0f 4a,Normal
6896.29714,391,8,00 00 00 00 00 00 00 03,Normal
6896.297307,4f1,4,00 00 60 31,Normal
6896.297545,340,8,00 00 00 24 b6 01 e5 30,Normal
6896.297787,361,8,03 00 00 00 02 00 d4 02,Normal
6896.2979829999995,164,4,00 08 00 ab,Normal
6896.299115,260,8,05 17 00 30 00 be 61 1f,Normal
6896.299361,356,8,00 00 00 80 0b 00 00 00,Normal
6896.299582000001,366,7,17 3e 0a 17 16 00 01,Normal
6896.299828,367,8,00 00 00 00 00 00 0e 0a,Normal
6896.300077999999,368,8,00 00 00 00 00 3e 0a 40,Normal
6896.300322000001,386,8,00 c0 00 00 00 40 00 80,Normal
6896.300552,329,8,d6 b7 81 8c 31 28 00 10,Normal
6896.300791000001,470,8,15 41 05 04 54 50 54 41,Normal
6896.300969,453,5,00 4d 52 00 94,Normal
6896.301211,492,8,40 fe 0f 00 00 00 00 88,Normal
6896.301459,4a9,8,00 00 00 00 00 00 00 00,Normal
6896.301702000001,53f,8,30 32 41 37 30 00 00 00,Normal
6896.30194,251,8,03 04 dc 07 00 02 08 80,Normal
6896.302137999999,2b0,6,76 ff 00 07 ac a3,Normal
6896.303038,47f,8,00 48 ff fa 00 78 00 bb,Normal
6896.303285,130,8,00 80 7c 7e 00 00 00 d6,Normal
6896.303529,140,8,dc 80 00 78 20 00 00 80,Normal
6896.303768999999,153,8,20 80 10 ff 00 ff 90 3e,Normal
6896.304007000001,220,8,cf 23 83 00 00 f9 0f 54,Normal
6896.304242,495,8,00 00 6e 3a 5d 02 7d 4c,Normal
6896.30455,500,8,01 06 00 00 00 00 06 cd,Normal
6896.307110000001,38d,8,00 00 49 00 d8 7f fe 6d,Normal
6896.307342,420,8,70 1e 80 c8 fc 4f 6a 00,Normal
6896.307581,340,8,00 00 00 24 c6 01 ad 30,Normal
6896.307817000001,421,8,fe 07 00 ff e3 7f 00 cb,Normal
6896.307982999999,164,4,00 08 02 91,Normal
6896.308225,389,8,00 00 00 30 00 00 2b 00,Normal
6896.308467,394,8,00 80 08 00 ff 9b 1d f8,Normal
6896.30871,484,8,18 13 fc 3e 00 13 fc 3e,Normal
6896.308948,260,8,05 17 00 30 00 be 61 2e,Normal
6896.309194,356,8,00 00 00 80 0b 00 00 00,Normal
6896.309414,366,7,17 3e 0a 17 16 00 01,Normal
6896.309658,367,8,00 00 00 00 00 00 0d 0a,Normal
6896.309909,368,8,00 00 00 00 00 3e 0a 40,Normal
6896.310141,387,8,bd 4f 97 63 00 0b 05 00,Normal
6896.3103710000005,329,8,d6 b7 81 8c 31 28 00 10,Normal
6896.310617000001,479,8,39 00 00 00 00 00 00 00,Normal
6896.311732999999,381,8,80 10 40 00 00 ef bc 05,Normal
6896.311971,251,8,03 04 dd 4b 00 02 f8 7f,Normal
6896.3121710000005,2b0,6,76 ff 00 07 bd 73,Normal
6896.313052,130,8,04 80 78 7e 00 00 01 17,Normal
6896.313297999999,140,8,e0 80 00 78 20 00 01 f0,Normal
6896.313536000001,153,8,20 80 10 ff 00 ff a0 4e,Normal
6896.31377,220,8,cb c3 83 00 00 fd 0f 64,Normal
6896.313943,507,4,00 00 00 01,Normal
6896.317036,391,8,00 00 00 00 00 00 01 1e,Normal
6896.317204,4f1,4,20 00 60 41,Normal
6896.317444,340,8,00 00 00 24 d6 01 b5 30,Normal
6896.317686,361,8,03 00 00 00 02 01 98 02,Normal
6896.317857999999,485,4,02 00 00 00,Normal
6896.318027,164,4,00 08 04 df,Normal
6896.318265,490,8,00 00 08 21 00 80 3c b5,Normal
6896.319009,356,8,00 00 00 80 0b 00 00 00,Normal
6896.319227000001,366,7,17 3a 0a 17 16 00 01,Normal
6896.319473,367,8,00 00 00 00 00 00 0c 0a,Normal
6896.319718999999,368,8,00 00 00 00 00 3a 0a 40,Normal
6896.31996,260,8,05 18 00 30 00 be 63 3a,Normal
6896.320132,436,4,00 00 00 00,Normal
6896.320377999999,386,8,00 00 00 40 00 40 00 80,Normal
6896.320556,453,5,00 4d 52 00 84,Normal
6896.320791,470,8,15 41 05 04 54 54 54 45,Normal
6896.321021000001,329,8,d6 b7 81 8c 31 28 00 10,Normal
6896.321277000001,541,8,03 00 21 00 00 00 00 04,Normal
6896.321851,251,8,03 04 de d3 00 02 08 80,Normal
6896.32205,2b0,6,76 ff 00 07 8e 1e,Normal
6896.3230539999995,47f,8,00 49 ff fa 00 78 00 fd,Normal
6896.323292,130,8,f4 7f 78 7e 00 00 02 90,Normal
6896.323535,140,8,00 81 00 78 20 00 02 81,Normal
6896.323775000001,153,8,20 80 10 ff 00 ff b0 5e,Normal
6896.324011,220,8,ce 43 83 00 00 ff 0f 7b,Normal
6896.327113,38d,8,00 00 49 00 e0 7f fe 49,Normal
6896.327351,420,8,80 1e 80 c8 fc 4f 6a 00,Normal
6896.327587000001,340,8,00 00 00 24 e6 01 9d 30,Normal
6896.327824,421,8,fe 07 00 ff e3 7f 00 bc,Normal
6896.32799,164,4,00 08 06 e5,Normal
6896.3282340000005,389,8,00 00 00 30 00 00 1c 00,Normal
6896.328474,394,8,00 a0 08 00 ff 9b 1b f8,Normal
6896.328716,42d,8,00 00 00 00 00 d0 07 fa,Normal
6896.328953,260,8,05 18 00 30 00 be 63 0d,Normal
6896.3292010000005,356,8,00 00 00 80 10 00 00 00,Normal
6896.329422999999,366,7,18 3c 0a 18 16 00 01,Normal
6896.329669,367,8,00 00 00 00 00 00 0e 0a,Normal
6896.329917999999,368,8,00 00 00 00 00 3c 0a 40,Normal
6896.330152,387,8,bd 4f 97 63 00 0c 06 00,Normal
6896.330384,329,8,0f b7 81 8c 31 28 00 10,Normal
6896.330633,53e,8,00 00 00 00 08 85 00 00,Normal
6896.331732999999,381,8,80 10 40 00 00 f0 ab 05,Normal
6896.331971,251,8,02 04 df e4 00 02 08 80,Normal
6896.332171,2b0,6,76 ff 00 07 9f ce,Normal
6896.333070000001,130,8,00 80 74 7e 00 00 03 86,Normal
6896.333307999999,140,8,e4 80 00 78 20 00 03 a3,Normal
6896.333548,153,8,20 80 10 ff 00 ff c0 6e,Normal
6896.333785,220,8,cd 43 83 00 00 01 10 8d,Normal
6896.335383,48a,8,00 00 41 41 02 03 20 a6,Normal
6896.336177,58b,8,11 00 00 00 00 00 00 00,Normal
6896.3370429999995,391,8,00 00 00 00 00 00 02 39,Normal
6896.337211,4f1,4,00 00 60 51,Normal
6896.337445,50c,8,00 11 00 9c 05 10 82 72,Normal
6896.337682999999,340,8,00 00 00 24 f6 01 85 30,Normal
6896.337922999999,361,8,03 00 00 00 02 02 4c 02,Normal
6896.338089,164,4,00 08 08 43,Normal
6896.33834,454,8,0e 00 00 00 00 00 00 00,Normal
6896.338592,4f4,8,00 00 00 00 00 00 00 00,Normal
6896.338836,52a,8,00 00 00 00 02 00 00 88,Normal
6896.339072000001,260,8,05 18 00 30 00 be 63 1c,Normal
6896.33932,5cd,8,00 00 00 00 00 00 00 00,Normal
6896.339569,356,8,00 00 00 80 10 00 00 00,Normal
6896.339801,329,8,0f b7 81 8c 31 28 00 10,Normal
6896.340022999999,366,7,18 3c 0a 18 16 00 01,Normal
6896.3402670000005,367,8,00 00 00 00 00 00 0b 0a,Normal
6896.340516,368,8,00 00 00 00 00 3c 0a 40,Normal
6896.340762,386,8,00 40 00 40 00 40 00 80,Normal
6896.34094,453,5,00 4d 52 00 f4,Normal
6896.341176,470,8,15 41 01 04 50 50 54 49,Normal
6896.341827,251,8,03 04 e0 ea 00 02 08 80,Normal
6896.342029,2b0,6,76 ff 00 07 60 0a,Normal
6896.343049,47f,8,00 4a ff fa 00 78 00 37,Normal
6896.3432889999995,130,8,fc 7f 6c 7e 00 00 04 57,Normal
6896.34353,140,8,dc 80 00 78 20 00 04 f4,Normal
6896.343772000001,153,8,20 80 10 ff 00 ff d0 7e,Normal
6896.344007999999,220,8,cd c3 83 00 00 f9 0f 92,Normal
6896.3471150000005,38d,8,00 00 49 00 e8 7f fe 45,Normal
6896.347349,420,8,90 1e 80 c8 fc 4f 6a 00,Normal
6896.347589,340,8,00 00 00 24 06 01 0d 30,Normal
6896.347825,421,8,fe 07 00 ff e3 7f 00 ad,Normal
6896.347992000001,164,4,00 08 0a 79,Normal
6896.348236000001,389,8,00 00 00 30 00 00 0d 00,Normal
6896.348477999999,394,8,00 c0 08 00 ff 9b 19 f8,Normal
6896.348967999999,356,8,00 00 00 80 10 00 00 00,Normal
6896.349206,260,8,05 18 00 30 00 be 63 2b,Normal
6896.3494279999995,366,7,18 3c 0a 18 16 00 01,Normal
6896.3496749999995,367,8,00 00 00 00 00 00 04 0a,Normal
6896.349923,368,8,00 00 00 00 00 3c 0a 40,Normal
6896.350175,520,8,00 00 00 00 00 00 00 00,Normal
6896.350407000001,329,8,0f b7 81 8c 31 28 00 10,Normal
6896.35064,387,8,bd 4f 97 63 00 0d 07 00,Normal
6896.351738,381,8,80 10 40 00 00 f1 e7 05,Normal
6896.351973999999,251,8,02 04 e1 dd 00 02 08 80,Normal
6896.352172,2b0,6,76 ff 00 07 71 da,Normal
6896.352415,492,8,40 fe 0f 00 00 00 00 4c,Normal
6896.353075,220,8,cd 63 83 00 00 ff 0f a8,Normal
6896.353315,130,8,f4 7f 70 7e 00 00 05 b4,Normal
6896.353553999999,140,8,f4 80 00 78 20 00 05 54,Normal
6896.353794,153,8,20 80 10 ff 00 ff e0 8e,Normal
6896.356999,391,8,00 00 00 00 00 00 03 24,Normal
6896.357165,4f1,4,00 00 60 61,Normal
6896.357405000001,340,8,00 00 00 24 16 01 15 30,Normal
6896.3576490000005,361,8,03 00 00 00 02 03 00 02,Normal
6896.357970999999,164,4,00 08 0c 37,Normal
6896.358878,356,8,00 00 00 80 10 00 00 00,Normal
6896.359117999999,260,8,05 18 00 30 00 be 63 3a,Normal
6896.359336,366,7,18 44 0a 18 16 00 01,Normal
6896.35958,367,8,00 00 00 00 00 00 ff 09,Normal
6896.359826000001,368,8,00 00 00 00 00 44 0a 40,Normal
6896.360062999999,470,8,15 01 04 04 54 50 54 8d,Normal
6896.3602949999995,329,8,0f b7 81 8c 31 28 00 10,Normal
6896.360543,386,8,00 80 00 40 00 40 00 80,Normal
6896.360721,453,5,00 4d 52 00 e4,Normal
6896.3617779999995,251,8,02 04 e2 45 00 02 f8 7f,Normal
6896.361980000001,2b0,6,76 ff 00 07 42 b7,Normal
6896.363046,47f,8,00 4b ff fa 00 78 00 71,Normal
6896.363285,130,8,f4 7f 88 7e 00 00 06 77,Normal
6896.363522999999,140,8,f0 80 00 78 20 00 06 1a,Normal
6896.363762999999,153,8,20 80 10 ff 00 ff 00 ae,Normal
6896.363999,220,8,cc 43 83 00 00 fd 0f b7,Normal
6896.367119,38d,8,00 00 49 00 f0 7f fe 51,Normal
6896.367353,420,8,a0 1e 80 c8 fc 4f 6a 00,Normal
6896.367593999999,340,8,00 00 00 24 26 01 3d 30,Normal
6896.367832000001,421,8,fe 07 00 ff e3 7f 00 9e,Normal
6896.368,164,4,00 08 0e 0d,Normal
6896.368244,389,8,00 00 00 30 00 00 fe 00,Normal
6896.368482000001,394,8,00 e0 08 00 ff 9b 17 f8,Normal
6896.368655,485,4,02 00 00 00,Normal
6896.368903,356,8,00 00 00 80 10 00 00 00,Normal
6896.369141,260,8,05 17 00 30 00 be 61 00,Normal
6896.369359,366,7,18 44 0a 18 16 00 01,Normal
6896.369605000001,367,8,00 00 00 00 00 00 fc 09,Normal
6896.369852000001,368,8,00 00 00 00 00 44 0a 40,Normal
6896.370024,436,4,00 00 00 00,Normal
6896.37026,329,8,0f b7 81 8c 31 29 00 10,Normal
6896.3705,387,8,bd 4f 97 63 00 0e 08 00,Normal
6896.370741000001,490,8,00 00 08 21 00 90 3c 01,Normal
6896.371732999999,381,8,80 10 40 00 00 f2 33 05,Normal
6896.371969,251,8,03 04 e3 54 00 02 08 80,Normal
6896.372171,2b0,6,76 ff 00 07 53 67,Normal
6896.373075,220,8,cc a3 83 00 00 f9 0f c3,Normal
6896.373316,130,8,d8 7f 74 7e 00 00 07 ef,Normal
6896.373556,140,8,d0 80 00 78 20 00 07 68,Normal
6896.373794,153,8,20 80 10 ff 00 ff 10 be,Normal
6896.37706,391,8,00 00 00 00 00 00 04 77,Normal
6896.377226,4f1,4,20 00 60 71,Normal
6896.377463999999,340,8,00 00 00 24 36 01 25 30,Normal
6896.37771,361,8,03 00 00 00 02 04 f9 02,Normal
6896.377952000001,484,8,1c 13 fc 3e 00 13 fc 3e,Normal
6896.378122,164,4,00 08 10 66,Normal
6896.378965,356,8,00 00 00 80 10 00 00 00,Normal
6896.379205,260,8,05 17 00 30 00 be 61 1f,Normal
6896.379421,366,7,17 4a 0a 17 16 00 01,Normal
6896.379665,367,8,00 00 00 00 00 00 ff 09,Normal
6896.379909,368,8,00 00 00 00 00 4a 0a 40,Normal
6896.380144,470,8,15 41 05 05 54 54 54 51,Normal
6896.380376,329,8,0f b7 81 8c 31 28 00 10,Normal
6896.38062,386,8,00 c0 00 40 00 40 00 80,Normal
6896.380797999999,453,5,00 4d 52 00 d4,Normal
6896.381105,568,8,00 00 00 8e 80 00 00 00,Normal
6896.381778,251,8,02 04 e4 02 00 02 08 80,Normal
6896.381976,2b0,6,76 ff 00 07 24 6d,Normal
6896.383056,47f,8,00 4c ff fa 00 78 00 be,Normal
6896.383299,130,8,fc 7f 7c 7e 00 00 08 25,Normal
6896.383537000001,140,8,d0 80 00 78 20 00 08 d3,Normal
6896.383777000001,153,8,20 80 10 ff 00 ff 20 ce,Normal
6896.384018999999,220,8,cf 83 83 00 00 f9 0f d4,Normal
6896.385383999999,48a,8,00 00 61 41 02 03 20 67,Normal
6896.386178,58b,8,11 00 00 00 00 00 00 00,Normal
6896.387122,38d,8,00 00 49 00 80 7f fe 19,Normal
6896.387357999999,420,8,b0 1e 80 c8 fc 4f 6a 00,Normal
6896.387596,340,8,00 00 00 24 46 01 6d 30,Normal
6896.387834,421,8,fe 07 00 ff e3 7f 00 70,Normal
6896.388001,164,4,00 08 12 5c,Normal
6896.388245,389,8,00 00 00 30 00 00 d0 00,Normal
6896.388487000001,394,8,00 00 08 00 ff 9b 15 f8,Normal
6896.388739,4f4,8,00 00 00 00 00 00 00 00,Normal
6896.3889770000005,260,8,05 17 00 30 00 be 61 2e,Normal
6896.389226,356,8,00 00 00 80 10 00 00 00,Normal
6896.389442000001,366,7,17 4a 0a 17 16 00 01,Normal
6896.389687999999,367,8,00 00 00 00 00 00 06 0a,Normal
6896.389932,368,8,00 00 00 00 00 4a 0a 40,Normal
6896.390165,387,8,bd 4f 97 63 00 0f 09 00,Normal
6896.390393,329,8,4a b7 81 8c 31 28 00 10,Normal
6896.391737000001,381,8,80 10 40 00 00 f3 7f 05,Normal
6896.391971,251,8,03 04 e5 35 00 02 08 80,Normal
6896.39217,2b0,6,76 ff 00 07 35 bd,Normal
6896.393078,220,8,cd 03 83 00 00 eb 0f e4,Normal
6896.393318,130,8,f0 7f 5c 7e 00 00 09 42,Normal
6896.393561000001,140,8,d0 80 00 78 20 00 09 ce,Normal
6896.393797000001,153,8,20 80 10 ff 00 ff 30 de,Normal
6896.397036,391,8,00 00 00 00 00 00 05 6a,Normal
6896.397202,4f1,4,20 00 60 81,Normal
6896.397492000001,361,8,03 00 00 00 02 05 b5 02,Normal
6896.397734,340,8,00 00 00 24 56 01 75 30,Normal
6896.397980000001,164,4,00 08 14 12,Normal
6896.39904,260,8,05 17 00 30 00 be 61 3d,Normal
6896.399289,356,8,00 00 00 80 10 00 00 00,Normal
6896.399505,366,7,17 4a 0a 17 16 00 01,Normal
6896.399751,367,8,00 00 00 00 00 00 0a 0a,Normal
6896.399995,368,8,00 00 00 00 00 4a 0a 40,Normal
6896.40024,386,8,00 00 00 80 00 40 00 80,Normal
6896.400468,329,8,4a b7 81 8c 31 28 00 10,Normal
6896.400704,470,8,15 41 01 04 54 50 54 55,Normal
